purchase_id,user_id,amount,purchase_timestamp
12256,11257,4.99,2024-03-11 22:18:00
12257,11257,9.99,2024-03-14 11:14:00
12258,11259,0.99,2024-01-05 11:38:00
12259,11260,9.99,2024-02-24 20:24:00
12260,11261,0.99,2024-01-30 20:15:00
12261,11261,9.99,2024-01-30 20:28:00
12262,11265,0.99,2024-01-26 19:20:00
12263,11265,0.99,2024-01-29 08:59:00
12264,11265,4.99,2024-01-30 03:28:00
12265,11265,19.99,2024-02-04 23:52:00
12266,11265,9.99,2024-02-05 00:32:00
12267,11267,1.99,2024-02-24 18:07:00
12268,11272,0.99,2024-02-20 03:51:00
12269,11273,19.99,2024-03-19 12:15:00
12270,11277,1.99,2024-02-24 22:00:00
12271,11277,9.99,2024-02-25 18:08:00
12272,11277,19.99,2024-02-29 08:12:00
12273,11278,4.99,2024-03-10 23:51:00
12274,11278,1.99,2024-03-10 23:50:00
12275,11280,0.99,2024-01-09 20:25:00
12276,11282,19.99,2024-03-29 15:38:00
12277,11283,19.99,2024-03-08 04:04:00
12278,11284,0.99,2024-01-11 18:32:00
12279,11285,9.99,2024-01-15 15:54:00
12280,11285,19.99,2024-01-15 02:15:00
12281,11285,9.99,2024-01-16 21:28:00
12282,11285,9.99,2024-01-18 10:37:00
12283,11285,1.99,2024-01-20 01:38:00
12284,11290,0.99,2024-01-11 01:42:00
12285,11291,0.99,2024-01-31 17:04:00
12286,11291,1.99,2024-02-05 00:13:00
12287,11295,9.99,2024-01-23 08:52:00
12288,11297,1.99,2024-01-12 23:48:00
12289,11301,4.99,2024-03-08 10:58:00
12290,11301,4.99,2024-03-08 13:53:00
12291,11301,9.99,2024-03-08 14:02:00
12292,11303,1.99,2024-03-23 16:58:00
12293,11304,9.99,2024-02-21 12:38:00
12294,11304,0.99,2024-02-22 20:06:00
12295,11304,0.99,2024-02-26 07:06:00
12296,11304,1.99,2024-02-28 20:29:00
12297,11304,1.99,2024-02-29 09:56:00
12298,11304,19.99,2024-03-03 08:55:00
12299,11306,9.99,2024-03-27 02:53:00
12300,11306,4.99,2024-03-27 22:38:00
12301,11307,19.99,2024-03-24 19:50:00
12302,11308,19.99,2024-01-27 19:29:00
12303,11310,1.99,2024-03-27 00:51:00
12304,11310,9.99,2024-04-01 06:46:00
12305,11313,0.99,2024-01-29 16:37:00
12306,11315,9.99,2024-02-27 09:56:00
12307,11318,1.99,2024-01-20 08:09:00
12308,11319,0.99,2024-01-02 00:05:00
12309,11319,9.99,2024-01-02 01:38:00
12310,11319,4.99,2024-01-10 17:39:00
12311,11319,0.99,2024-01-10 13:22:00
12312,11322,1.99,2024-01-29 03:01:00
12313,11322,19.99,2024-01-30 02:15:00
12314,11322,4.99,2024-01-31 14:39:00
12315,11322,19.99,2024-02-09 22:19:00
12316,11322,0.99,2024-02-11 04:47:00
12317,11322,1.99,2024-02-11 05:20:00
12318,11322,19.99,2024-02-12 00:44:00
12319,11322,19.99,2024-02-12 22:58:00
12320,11322,4.99,2024-02-14 00:21:00
12321,11322,1.99,2024-02-19 11:36:00
12322,11322,4.99,2024-02-20 10:05:00
12323,11323,0.99,2024-01-02 10:07:00
12324,11323,0.99,2024-01-02 04:52:00
12325,11323,4.99,2024-01-12 13:37:00
12326,11323,4.99,2024-01-14 17:30:00
12327,11323,0.99,2024-01-15 16:24:00
12328,11323,1.99,2024-01-16 21:53:00
12329,11323,0.99,2024-01-16 21:45:00
12330,11323,0.99,2024-01-20 09:43:00
12331,11327,9.99,2024-02-09 22:05:00
12332,11327,4.99,2024-02-09 02:04:00
12333,11327,1.99,2024-02-10 10:46:00
12334,11328,1.99,2024-03-13 14:47:00
12335,11328,1.99,2024-03-14 20:14:00
12336,11334,9.99,2024-03-19 16:48:00
12337,11335,9.99,2024-01-23 00:49:00
12338,11337,1.99,2024-02-07 09:04:00
12339,11337,19.99,2024-02-09 13:11:00
12340,11337,1.99,2024-02-09 10:58:00
12341,11337,0.99,2024-02-11 18:58:00
12342,11338,1.99,2024-01-24 03:09:00
12343,11343,9.99,2024-02-04 19:56:00
12344,11344,9.99,2024-03-27 16:35:00
12345,11344,0.99,2024-03-27 03:32:00
12346,11344,4.99,2024-03-28 05:27:00
12347,11344,9.99,2024-03-28 03:29:00
12348,11344,1.99,2024-03-28 03:29:00
12349,11346,1.99,2024-03-12 07:32:00
12350,11352,1.99,2024-03-09 16:11:00
12351,11354,4.99,2024-01-05 16:17:00
12352,11357,4.99,2024-01-11 00:26:00
12353,11358,19.99,2024-01-28 15:19:00
12354,11360,9.99,2024-01-08 19:43:00
12355,11360,9.99,2024-01-08 19:50:00
12356,11362,19.99,2024-03-05 06:24:00
12357,11364,1.99,2024-01-26 14:37:00
12358,11366,0.99,2024-02-09 19:17:00
12359,11369,9.99,2024-02-05 19:01:00
12360,11370,0.99,2024-03-05 09:42:00
12361,11370,9.99,2024-03-05 04:17:00
12362,11370,19.99,2024-03-06 11:53:00
12363,11370,0.99,2024-03-11 10:30:00
12364,11371,9.99,2024-03-14 15:50:00
12365,11372,4.99,2024-03-25 15:17:00
12366,11374,19.99,2024-01-29 21:41:00
12367,11374,9.99,2024-02-02 04:53:00
12368,11374,9.99,2024-02-02 06:10:00
12369,11374,4.99,2024-02-05 18:18:00
12370,11375,1.99,2024-02-28 04:19:00
12371,11375,4.99,2024-03-02 00:39:00
12372,11375,0.99,2024-03-02 01:04:00
12373,11376,19.99,2024-02-06 17:51:00
12374,11376,9.99,2024-02-13 14:50:00
12375,11376,19.99,2024-02-14 23:24:00
12376,11379,0.99,2024-03-04 18:25:00
12377,11379,1.99,2024-03-08 07:11:00
12378,11381,9.99,2024-01-02 19:54:00
12379,11382,9.99,2024-02-21 14:27:00
12380,11383,19.99,2024-03-10 15:18:00
12381,11384,19.99,2024-01-08 14:13:00
12382,11384,1.99,2024-01-09 13:37:00
12383,11384,9.99,2024-01-12 14:55:00
12384,11384,9.99,2024-01-13 00:23:00
12385,11384,0.99,2024-01-15 03:14:00
12386,11387,0.99,2024-04-03 11:26:00
12387,11387,9.99,2024-04-04 21:23:00
12388,11387,1.99,2024-04-05 08:41:00
12389,11387,9.99,2024-04-05 08:09:00
12390,11388,1.99,2024-03-28 03:50:00
12391,11390,0.99,2024-01-23 17:59:00
12392,11390,9.99,2024-01-23 13:39:00
12393,11390,19.99,2024-01-25 09:52:00
12394,11390,1.99,2024-01-25 10:08:00
12395,11391,4.99,2024-03-09 22:59:00
12396,11391,19.99,2024-03-09 07:35:00
12397,11391,4.99,2024-03-12 08:02:00
12398,11391,0.99,2024-03-14 03:05:00
12399,11391,1.99,2024-03-15 13:14:00
12400,11393,9.99,2024-01-04 21:58:00
12401,11393,19.99,2024-01-04 21:47:00
12402,11393,19.99,2024-01-06 12:34:00
12403,11394,9.99,2024-02-17 06:01:00
12404,11394,4.99,2024-02-17 05:52:00
12405,11395,19.99,2024-01-22 05:04:00
12406,11398,4.99,2024-03-02 13:56:00
12407,11398,4.99,2024-03-05 22:07:00
12408,11398,0.99,2024-03-06 12:41:00
12409,11399,1.99,2024-01-11 03:05:00
12410,11399,4.99,2024-01-12 12:58:00
12411,11399,19.99,2024-01-14 14:31:00
12412,11399,1.99,2024-01-14 18:14:00
12413,11405,9.99,2024-03-15 15:36:00
12414,11405,0.99,2024-03-16 00:50:00
12415,11405,1.99,2024-03-18 21:55:00
12416,11407,4.99,2024-02-03 06:23:00
12417,11415,0.99,2024-03-19 03:00:00
12418,11417,4.99,2024-01-15 02:29:00
12419,11418,0.99,2024-02-11 04:30:00
12420,11418,1.99,2024-02-11 04:58:00
12421,11418,0.99,2024-02-11 04:53:00
12422,11418,4.99,2024-02-12 23:54:00
12423,11418,19.99,2024-02-14 10:54:00
12424,11418,1.99,2024-02-15 00:23:00
12425,11418,4.99,2024-02-15 00:32:00
12426,11418,1.99,2024-02-17 03:03:00
12427,11418,0.99,2024-02-17 02:52:00
12428,11418,19.99,2024-02-18 11:09:00
12429,11418,4.99,2024-02-18 11:03:00
12430,11418,0.99,2024-02-20 18:39:00
12431,11419,9.99,2024-02-26 15:30:00
12432,11420,19.99,2024-03-29 08:56:00
12433,11421,1.99,2024-01-18 15:32:00
12434,11421,19.99,2024-01-20 09:40:00
12435,11423,1.99,2024-01-10 14:22:00
12436,11430,4.99,2024-03-11 01:49:00
12437,11430,9.99,2024-03-12 20:20:00
12438,11430,0.99,2024-03-12 12:04:00
12439,11430,4.99,2024-03-13 17:52:00
12440,11430,0.99,2024-03-15 15:51:00
12441,11431,9.99,2024-03-14 10:07:00
12442,11435,0.99,2024-03-17 03:34:00
12443,11435,4.99,2024-03-17 21:34:00
12444,11436,0.99,2024-04-03 09:13:00
12445,11436,4.99,2024-04-05 04:13:00
12446,11437,19.99,2024-01-07 13:16:00
12447,11437,1.99,2024-01-09 23:42:00
12448,11439,9.99,2024-03-16 02:04:00
12449,11439,19.99,2024-03-24 02:27:00
12450,11439,4.99,2024-03-25 20:32:00
12451,11441,19.99,2024-01-03 22:26:00
12452,11444,0.99,2024-03-01 11:13:00
12453,11444,0.99,2024-03-02 05:20:00
12454,11445,9.99,2024-03-07 15:01:00
12455,11448,9.99,2024-04-04 01:54:00
12456,11448,0.99,2024-04-04 02:04:00
12457,11448,0.99,2024-04-07 17:33:00
12458,11449,9.99,2024-03-16 15:28:00
12459,11452,19.99,2024-03-12 20:50:00
12460,11458,9.99,2024-03-10 00:14:00
12461,11459,9.99,2024-03-30 01:44:00
12462,11462,9.99,2024-01-20 04:50:00
12463,11462,1.99,2024-01-23 02:58:00
12464,11466,19.99,2024-03-21 15:43:00
12465,11466,19.99,2024-03-21 15:39:00
12466,11466,1.99,2024-03-22 20:52:00
12467,11466,0.99,2024-03-23 07:27:00
12468,11466,0.99,2024-03-25 22:18:00
12469,11468,9.99,2024-03-08 03:45:00
12470,11468,1.99,2024-03-17 12:57:00
12471,11468,0.99,2024-03-19 05:55:00
12472,11468,1.99,2024-03-25 10:30:00
12473,11468,1.99,2024-03-27 13:30:00
12474,11468,19.99,2024-03-27 13:30:00
12475,11470,9.99,2024-03-09 20:41:00
12476,11478,19.99,2024-01-26 20:23:00
12477,11482,1.99,2024-03-08 05:41:00
12478,11482,9.99,2024-03-12 04:04:00
12479,11484,1.99,2024-03-03 15:29:00
12480,11485,9.99,2024-01-30 14:41:00
12481,11485,19.99,2024-02-06 07:55:00
12482,11485,4.99,2024-02-07 03:49:00
12483,11489,9.99,2024-02-23 10:28:00
12484,11489,19.99,2024-02-23 02:12:00
12485,11490,9.99,2024-01-11 03:30:00
12486,11490,19.99,2024-01-11 00:58:00
12487,11491,4.99,2024-03-19 11:14:00
12488,11494,19.99,2024-03-04 01:58:00
12489,11494,19.99,2024-03-04 14:19:00
12490,11495,19.99,2024-03-12 03:17:00
12491,11495,9.99,2024-03-17 22:11:00
12492,11496,4.99,2024-02-21 05:59:00
12493,11499,0.99,2024-03-02 22:41:00
12494,11500,4.99,2024-03-12 09:38:00
12495,11502,19.99,2024-01-22 19:57:00
12496,11502,0.99,2024-01-23 22:23:00
12497,11507,1.99,2024-02-23 17:28:00
12498,11507,1.99,2024-02-27 22:50:00
12499,11508,4.99,2024-01-15 11:26:00
12500,11509,4.99,2024-01-06 08:53:00
12501,11509,4.99,2024-01-06 01:53:00
12502,11511,9.99,2024-01-05 02:25:00
12503,11511,4.99,2024-01-05 02:38:00
12504,11513,19.99,2024-03-04 19:44:00
12505,11514,9.99,2024-03-02 10:36:00
12506,11514,1.99,2024-03-02 10:33:00
12507,11515,19.99,2024-03-01 03:51:00
12508,11515,19.99,2024-03-05 11:21:00
12509,11516,0.99,2024-03-04 21:12:00
12510,11519,4.99,2024-02-23 21:32:00
12511,11521,19.99,2024-01-04 14:15:00
12512,11521,1.99,2024-01-07 05:48:00
12513,11521,4.99,2024-01-07 15:46:00
12514,11522,9.99,2024-02-17 08:30:00
12515,11522,4.99,2024-02-20 07:30:00
12516,11522,1.99,2024-02-26 08:11:00
12517,11523,9.99,2024-02-04 07:11:00
12518,11524,9.99,2024-02-20 09:00:00
12519,11524,1.99,2024-02-20 08:46:00
12520,11524,19.99,2024-02-20 08:40:00
12521,11526,1.99,2024-03-14 14:09:00
12522,11527,1.99,2024-02-03 04:15:00
12523,11528,1.99,2024-02-11 05:02:00
12524,11529,1.99,2024-03-15 19:04:00
12525,11529,4.99,2024-03-22 17:56:00
12526,11529,9.99,2024-03-22 10:55:00
12527,11529,1.99,2024-03-25 13:09:00
12528,11530,1.99,2024-02-17 20:06:00
12529,11532,9.99,2024-02-29 20:16:00
12530,11534,1.99,2024-01-20 18:22:00
12531,11534,9.99,2024-01-21 07:57:00
12532,11534,9.99,2024-01-24 20:17:00
12533,11534,9.99,2024-01-24 14:16:00
12534,11537,4.99,2024-03-23 17:03:00
12535,11538,9.99,2024-02-16 17:42:00
12536,11544,19.99,2024-03-07 05:57:00
12537,11546,19.99,2024-01-28 13:43:00
12538,11548,1.99,2024-01-26 03:49:00
12539,11548,19.99,2024-01-26 12:28:00
12540,11549,19.99,2024-01-19 01:36:00
12541,11552,9.99,2024-01-06 13:59:00
12542,11553,0.99,2024-01-06 19:42:00
12543,11553,9.99,2024-01-07 17:21:00
12544,11554,1.99,2024-01-11 03:24:00
12545,11557,9.99,2024-04-08 16:17:00
12546,11559,19.99,2024-02-18 07:26:00
12547,11559,9.99,2024-02-18 03:01:00
12548,11559,0.99,2024-02-21 15:30:00
12549,11559,0.99,2024-02-22 06:10:00
12550,11559,19.99,2024-02-25 16:40:00
12551,11559,4.99,2024-02-26 11:23:00
12552,11562,19.99,2024-03-26 12:52:00
12553,11565,19.99,2024-01-12 02:49:00
12554,11566,4.99,2024-02-03 04:00:00
12555,11566,9.99,2024-02-03 04:06:00
12556,11566,9.99,2024-02-04 13:12:00
12557,11569,19.99,2024-03-13 19:13:00
12558,11569,1.99,2024-03-19 00:27:00
12559,11569,1.99,2024-03-19 00:43:00
12560,11569,19.99,2024-03-19 19:27:00
12561,11571,4.99,2024-01-31 05:01:00
12562,11571,19.99,2024-02-02 07:29:00
12563,11571,9.99,2024-02-03 05:12:00
12564,11571,19.99,2024-02-03 05:54:00
12565,11572,19.99,2024-03-03 18:04:00
12566,11572,0.99,2024-03-06 11:19:00
12567,11578,0.99,2024-03-04 21:56:00
12568,11579,1.99,2024-03-31 14:36:00
12569,11583,1.99,2024-03-18 19:08:00
12570,11583,19.99,2024-03-18 05:16:00
12571,11583,19.99,2024-03-31 12:13:00
12572,11583,1.99,2024-04-01 14:53:00
12573,11584,4.99,2024-01-31 05:10:00
12574,11584,19.99,2024-01-31 05:48:00
12575,11585,1.99,2024-02-03 03:29:00
12576,11587,1.99,2024-03-22 05:31:00
12577,11587,1.99,2024-03-27 03:17:00
12578,11589,1.99,2024-01-06 22:08:00
12579,11593,19.99,2024-02-06 05:26:00
12580,11595,9.99,2024-03-18 17:20:00
12581,11595,1.99,2024-03-20 02:10:00
12582,11596,4.99,2024-03-30 20:40:00
12583,11598,1.99,2024-03-07 08:13:00
12584,11605,19.99,2024-01-08 01:16:00
12585,11607,4.99,2024-03-20 07:59:00
12586,11607,19.99,2024-03-21 06:34:00
12587,11607,4.99,2024-03-22 19:25:00
12588,11607,19.99,2024-03-23 10:41:00
12589,11607,0.99,2024-03-24 06:31:00
12590,11607,0.99,2024-03-25 00:41:00
12591,11607,4.99,2024-03-26 15:06:00
12592,11607,4.99,2024-03-29 04:22:00
12593,11610,1.99,2024-01-14 14:08:00
12594,11610,1.99,2024-01-14 14:13:00
12595,11612,9.99,2024-02-18 10:03:00
12596,11612,19.99,2024-02-18 11:54:00
12597,11612,1.99,2024-02-18 12:12:00
12598,11612,1.99,2024-02-19 01:33:00
12599,11612,9.99,2024-02-19 23:38:00
12600,11622,1.99,2024-02-03 13:14:00
12601,11625,9.99,2024-01-15 05:02:00
12602,11625,1.99,2024-01-15 21:17:00
12603,11625,19.99,2024-01-15 21:16:00
12604,11625,19.99,2024-01-15 21:05:00
12605,11625,9.99,2024-01-24 10:53:00
12606,11629,4.99,2024-02-29 22:32:00
12607,11629,9.99,2024-03-03 03:57:00
12608,11630,4.99,2024-03-20 20:02:00
12609,11631,19.99,2024-03-28 09:16:00
12610,11631,4.99,2024-03-29 16:17:00
12611,11631,0.99,2024-03-30 11:10:00
12612,11631,1.99,2024-03-30 02:44:00
12613,11633,0.99,2024-02-26 23:14:00
12614,11633,9.99,2024-02-29 18:26:00
12615,11633,19.99,2024-02-29 18:09:00
12616,11635,9.99,2024-03-28 02:15:00
12617,11635,4.99,2024-03-28 15:22:00
12618,11635,1.99,2024-03-31 12:59:00
12619,11636,4.99,2024-01-21 08:59:00
12620,11640,19.99,2024-02-28 15:15:00
12621,11640,19.99,2024-02-29 16:01:00
12622,11641,9.99,2024-03-09 11:08:00
12623,11641,0.99,2024-03-11 09:08:00
12624,11642,19.99,2024-03-02 03:52:00
12625,11642,4.99,2024-03-04 04:08:00
12626,11642,1.99,2024-03-09 14:18:00
12627,11642,1.99,2024-03-10 05:52:00
12628,11642,19.99,2024-03-11 23:10:00
12629,11642,4.99,2024-03-12 10:08:00
12630,11645,1.99,2024-01-19 05:31:00
12631,11645,1.99,2024-01-21 19:50:00
12632,11645,1.99,2024-01-22 16:26:00
12633,11645,19.99,2024-01-23 06:08:00
12634,11645,9.99,2024-02-02 15:31:00
12635,11647,19.99,2024-02-25 16:09:00
12636,11650,19.99,2024-01-13 09:32:00
12637,11650,0.99,2024-01-14 20:06:00
12638,11651,9.99,2024-03-02 05:16:00
12639,11653,9.99,2024-01-18 14:39:00
12640,11654,4.99,2024-03-09 17:57:00
12641,11655,19.99,2024-01-04 20:53:00
12642,11658,0.99,2024-01-13 13:34:00
12643,11659,0.99,2024-03-10 03:39:00
12644,11659,4.99,2024-03-11 20:39:00
12645,11659,0.99,2024-03-12 13:53:00
12646,11659,4.99,2024-03-12 13:16:00
12647,11660,0.99,2024-02-05 19:14:00
12648,11660,0.99,2024-02-05 19:46:00
12649,11662,9.99,2024-04-02 11:05:00
12650,11664,4.99,2024-01-20 13:32:00
12651,11664,9.99,2024-01-21 19:54:00
12652,11664,4.99,2024-01-23 16:44:00
12653,11665,0.99,2024-02-06 14:20:00
12654,11671,9.99,2024-01-24 16:31:00
12655,11671,4.99,2024-01-24 03:27:00
12656,11673,1.99,2024-01-10 17:16:00
12657,11673,19.99,2024-01-12 03:16:00
12658,11674,4.99,2024-02-27 02:05:00
12659,11674,9.99,2024-03-01 02:29:00
12660,11675,9.99,2024-01-08 06:53:00
12661,11676,1.99,2024-02-28 16:38:00
12662,11677,9.99,2024-02-02 06:47:00
12663,11679,0.99,2024-02-27 10:07:00
12664,11679,9.99,2024-02-28 19:32:00
12665,11679,1.99,2024-02-28 06:04:00
12666,11684,4.99,2024-03-03 11:58:00
12667,11685,9.99,2024-03-14 06:42:00
12668,11685,0.99,2024-03-17 05:32:00
12669,11685,0.99,2024-03-23 23:03:00
12670,11687,4.99,2024-03-19 15:05:00
12671,11687,9.99,2024-03-21 01:25:00
12672,11687,4.99,2024-03-28 06:15:00
12673,11688,9.99,2024-01-20 00:40:00
12674,11690,4.99,2024-03-16 08:53:00
12675,11690,19.99,2024-03-18 06:18:00
12676,11690,19.99,2024-03-21 17:21:00
12677,11690,0.99,2024-03-21 03:21:00
12678,11691,19.99,2024-02-24 23:06:00
12679,11691,0.99,2024-02-25 17:44:00
12680,11694,19.99,2024-03-11 16:54:00
12681,11694,9.99,2024-03-13 22:07:00
12682,11695,19.99,2024-01-30 21:24:00
12683,11696,1.99,2024-03-15 12:25:00
12684,11697,19.99,2024-03-14 17:02:00
12685,11697,4.99,2024-03-16 10:44:00
12686,11698,4.99,2024-02-26 19:18:00
12687,11699,4.99,2024-03-16 02:07:00
12688,11700,4.99,2024-03-23 20:44:00
12689,11700,1.99,2024-03-23 12:39:00
12690,11700,1.99,2024-03-24 02:17:00
12691,11701,9.99,2024-02-25 11:28:00
12692,11701,9.99,2024-02-26 03:58:00
12693,11702,1.99,2024-01-18 16:09:00
12694,11702,0.99,2024-01-20 18:17:00
12695,11702,1.99,2024-01-21 05:49:00
12696,11702,1.99,2024-01-26 12:23:00
12697,11702,1.99,2024-02-07 23:13:00
12698,11702,0.99,2024-02-12 23:56:00
12699,11704,0.99,2024-02-06 16:26:00
12700,11704,9.99,2024-02-10 06:54:00
12701,11705,0.99,2024-02-14 07:45:00
12702,11705,0.99,2024-02-15 20:16:00
12703,11705,4.99,2024-02-28 14:54:00
12704,11705,1.99,2024-02-28 15:06:00
12705,11705,0.99,2024-03-03 14:19:00
12706,11705,4.99,2024-03-04 08:25:00
12707,11705,9.99,2024-03-04 20:33:00
12708,11707,1.99,2024-01-14 22:34:00
12709,11707,1.99,2024-01-19 13:43:00
12710,11707,1.99,2024-01-23 03:50:00
12711,11707,19.99,2024-01-25 00:36:00
12712,11709,0.99,2024-01-16 09:06:00
12713,11709,19.99,2024-01-17 12:04:00
12714,11710,9.99,2024-01-23 06:06:00
12715,11710,19.99,2024-01-23 05:29:00
12716,11710,1.99,2024-01-25 04:19:00
12717,11710,1.99,2024-01-25 17:03:00
12718,11713,9.99,2024-03-17 21:15:00
12719,11715,9.99,2024-02-13 03:22:00
12720,11715,19.99,2024-02-13 14:32:00
12721,11715,9.99,2024-02-15 01:34:00
12722,11716,1.99,2024-01-14 01:33:00
12723,11716,19.99,2024-01-14 01:38:00
12724,11716,4.99,2024-01-19 01:18:00
12725,11716,4.99,2024-01-24 21:39:00
12726,11716,1.99,2024-01-24 21:39:00
12727,11718,9.99,2024-03-26 09:59:00
12728,11718,4.99,2024-03-29 09:48:00
12729,11718,19.99,2024-03-31 06:57:00
12730,11719,0.99,2024-03-15 08:32:00
12731,11719,1.99,2024-03-15 08:26:00
12732,11721,9.99,2024-02-23 01:23:00
12733,11721,9.99,2024-02-25 04:33:00
12734,11721,9.99,2024-02-26 12:25:00
12735,11721,4.99,2024-02-28 08:49:00
12736,11722,19.99,2024-02-06 05:04:00
12737,11722,1.99,2024-02-06 05:21:00
12738,11723,19.99,2024-03-29 03:46:00
12739,11723,9.99,2024-04-06 08:00:00
12740,11723,4.99,2024-04-06 08:11:00
12741,11723,4.99,2024-04-07 03:14:00
12742,11724,1.99,2024-03-10 19:45:00
12743,11726,19.99,2024-01-26 11:20:00
12744,11726,0.99,2024-02-06 23:13:00
12745,11726,0.99,2024-02-06 22:59:00
12746,11726,4.99,2024-02-09 08:05:00
12747,11727,4.99,2024-02-12 04:23:00
12748,11729,0.99,2024-01-02 11:34:00
12749,11732,19.99,2024-02-14 21:56:00
12750,11732,19.99,2024-02-14 15:48:00
12751,11735,1.99,2024-03-26 07:56:00
12752,11735,1.99,2024-03-29 21:35:00
12753,11736,9.99,2024-02-18 03:59:00
12754,11736,9.99,2024-02-18 04:00:00
12755,11737,4.99,2024-01-05 15:51:00
12756,11737,0.99,2024-01-05 15:50:00
12757,11737,0.99,2024-01-06 06:13:00
12758,11737,1.99,2024-01-07 23:15:00
12759,11738,4.99,2024-03-16 18:39:00
12760,11738,1.99,2024-03-18 04:12:00
12761,11738,4.99,2024-03-20 11:09:00
12762,11738,4.99,2024-03-22 17:36:00
12763,11740,1.99,2024-02-18 05:48:00
12764,11742,19.99,2024-02-07 07:56:00
12765,11743,9.99,2024-01-19 17:56:00
12766,11744,4.99,2024-03-23 11:48:00
12767,11745,1.99,2024-02-01 13:27:00
12768,11745,0.99,2024-02-11 17:58:00
12769,11745,9.99,2024-02-11 17:55:00
12770,11745,0.99,2024-02-11 10:59:00
12771,11745,1.99,2024-02-23 07:30:00
12772,11748,4.99,2024-02-12 18:00:00
12773,11748,19.99,2024-02-14 21:51:00
12774,11748,0.99,2024-02-14 21:51:00
12775,11750,9.99,2024-01-26 18:21:00
12776,11750,4.99,2024-01-28 04:30:00
12777,11752,19.99,2024-03-01 15:50:00
12778,11752,4.99,2024-03-08 12:00:00
12779,11755,4.99,2024-03-28 01:52:00
12780,11755,9.99,2024-03-31 02:02:00
12781,11756,0.99,2024-01-03 10:51:00
12782,11757,0.99,2024-03-02 19:13:00
12783,11757,9.99,2024-03-02 04:16:00
12784,11757,19.99,2024-03-05 20:36:00
12785,11758,1.99,2024-03-29 20:20:00
12786,11758,4.99,2024-04-07 00:06:00
12787,11759,1.99,2024-03-03 08:16:00
12788,11761,4.99,2024-03-05 00:16:00
12789,11761,0.99,2024-03-07 18:12:00
12790,11763,9.99,2024-01-24 17:53:00
12791,11763,0.99,2024-01-24 04:26:00
12792,11764,1.99,2024-03-12 19:33:00
12793,11764,9.99,2024-03-16 03:43:00
12794,11765,0.99,2024-01-09 07:01:00
12795,11766,0.99,2024-02-07 04:50:00
12796,11772,9.99,2024-02-09 11:57:00
12797,11772,19.99,2024-02-10 15:03:00
12798,11773,19.99,2024-03-06 18:08:00
12799,11773,1.99,2024-03-06 17:54:00
12800,11774,9.99,2024-03-11 14:33:00
12801,11774,9.99,2024-03-16 01:39:00
12802,11776,1.99,2024-01-21 11:30:00
12803,11779,19.99,2024-03-01 15:53:00
12804,11782,0.99,2024-03-29 20:42:00
12805,11782,0.99,2024-03-30 21:33:00
12806,11782,4.99,2024-03-30 11:55:00
12807,11782,19.99,2024-04-01 23:24:00
12808,11782,0.99,2024-04-06 23:13:00
12809,11782,19.99,2024-04-08 01:08:00
12810,11782,19.99,2024-04-09 15:05:00
12811,11784,19.99,2024-01-19 07:52:00
12812,11785,1.99,2024-03-26 18:30:00
12813,11785,4.99,2024-03-27 15:54:00
12814,11785,9.99,2024-04-02 03:14:00
12815,11787,1.99,2024-03-31 04:26:00
12816,11788,0.99,2024-02-18 13:19:00
12817,11791,9.99,2024-03-28 05:49:00
12818,11795,4.99,2024-02-16 17:37:00
12819,11796,9.99,2024-01-09 06:55:00
12820,11798,0.99,2024-03-15 15:19:00
12821,11799,4.99,2024-02-03 18:58:00
12822,11800,1.99,2024-02-24 09:29:00
12823,11800,19.99,2024-02-26 17:31:00
12824,11800,9.99,2024-02-27 14:32:00
12825,11801,0.99,2024-01-14 13:32:00
12826,11801,0.99,2024-01-18 05:17:00
12827,11802,9.99,2024-01-16 22:06:00
12828,11803,1.99,2024-02-12 15:31:00
12829,11803,0.99,2024-02-28 16:06:00
12830,11803,19.99,2024-03-01 23:39:00
12831,11803,0.99,2024-03-06 05:35:00
12832,11803,1.99,2024-03-07 20:35:00
12833,11803,19.99,2024-03-09 20:08:00
12834,11805,9.99,2024-03-14 19:33:00
12835,11807,0.99,2024-01-13 08:36:00
12836,11807,9.99,2024-01-14 07:25:00
12837,11809,0.99,2024-01-20 02:25:00
12838,11812,19.99,2024-02-01 18:53:00
12839,11813,9.99,2024-03-16 04:19:00
12840,11814,9.99,2024-02-28 13:38:00
12841,11817,1.99,2024-01-24 09:02:00
12842,11817,4.99,2024-01-25 16:21:00
12843,11817,0.99,2024-01-25 15:07:00
12844,11819,19.99,2024-01-17 17:57:00
12845,11819,1.99,2024-01-17 04:27:00
12846,11819,19.99,2024-01-22 17:13:00
12847,11819,1.99,2024-01-26 18:17:00
12848,11820,0.99,2024-02-24 00:37:00
12849,11820,9.99,2024-02-24 10:53:00
12850,11823,4.99,2024-02-06 10:11:00
12851,11823,4.99,2024-02-11 13:53:00
12852,11824,4.99,2024-03-29 11:31:00
12853,11824,19.99,2024-03-29 07:31:00
12854,11825,4.99,2024-01-06 20:20:00
12855,11825,9.99,2024-01-10 05:29:00
12856,11825,19.99,2024-01-10 05:07:00
12857,11825,9.99,2024-01-10 01:14:00
12858,11827,4.99,2024-02-11 16:05:00
12859,11827,19.99,2024-02-11 16:39:00
12860,11829,4.99,2024-01-16 15:12:00
12861,11830,1.99,2024-03-12 05:46:00
12862,11835,4.99,2024-01-30 00:12:00
