user_id,signup_date,country,acquisition_channel
5570,2024-02-16,ES,facebook_ads
5571,2024-02-17,UK,organic
5572,2024-02-11,DE,google_ads
5573,2024-03-16,FR,facebook_ads
5574,2024-02-29,UK,facebook_ads
5575,2024-03-17,DE,organic
5576,2024-01-04,PT,google_ads
5577,2024-01-02,DE,google_ads
5578,2024-03-30,UK,tiktok_ads
5579,2024-02-28,FR,google_ads
5580,2024-01-27,ES,facebook_ads
5581,2024-01-27,PT,organic
5582,2024-03-19,FR,organic
5583,2024-03-12,ES,facebook_ads
5584,2024-01-07,PT,facebook_ads
5585,2024-03-03,PT,google_ads
5586,2024-02-15,US,google_ads
5587,2024-03-03,PT,tiktok_ads
5588,2024-01-12,FR,tiktok_ads
5589,2024-01-13,PT,facebook_ads
5590,2024-02-12,UK,tiktok_ads
5591,2024-01-17,UK,google_ads
5592,2024-03-03,DE,organic
5593,2024-03-21,ES,organic
5594,2024-02-05,US,organic
5595,2024-03-25,ES,facebook_ads
5596,2024-01-08,US,facebook_ads
5597,2024-03-09,PT,organic
5598,2024-03-30,US,google_ads
5599,2024-03-20,US,organic
5600,2024-02-05,US,organic
5601,2024-01-28,UK,organic
5602,2024-02-16,ES,tiktok_ads
5603,2024-03-16,FR,google_ads
5604,2024-01-30,ES,organic
5605,2024-01-23,DE,tiktok_ads
5606,2024-01-16,UK,facebook_ads
5607,2024-01-14,PT,google_ads
5608,2024-03-14,US,tiktok_ads
5609,2024-03-11,UK,google_ads
5610,2024-02-21,ES,facebook_ads
5611,2024-02-06,FR,facebook_ads
5612,2024-01-29,DE,google_ads
5613,2024-03-07,UK,organic
5614,2024-01-15,DE,organic
5615,2024-02-16,UK,organic
5616,2024-02-15,FR,tiktok_ads
5617,2024-02-21,FR,tiktok_ads
5618,2024-01-19,US,organic
5619,2024-03-17,UK,facebook_ads
5620,2024-01-21,US,google_ads
5621,2024-03-04,DE,facebook_ads
5622,2024-02-06,ES,organic
5623,2024-01-27,UK,tiktok_ads
5624,2024-02-24,PT,organic
5625,2024-01-29,ES,tiktok_ads
5626,2024-01-20,ES,facebook_ads
5627,2024-01-25,DE,organic
5628,2024-03-10,FR,google_ads
5629,2024-03-03,UK,tiktok_ads
5630,2024-02-05,FR,organic
5631,2024-01-02,FR,facebook_ads
5632,2024-01-22,US,facebook_ads
5633,2024-01-16,PT,organic
5634,2024-01-18,UK,google_ads
5635,2024-03-09,ES,google_ads
5636,2024-02-23,UK,facebook_ads
5637,2024-01-30,US,facebook_ads
5638,2024-02-14,FR,google_ads
5639,2024-01-19,ES,google_ads
5640,2024-03-27,ES,google_ads
5641,2024-02-03,ES,tiktok_ads
5642,2024-01-13,UK,google_ads
5643,2024-02-12,ES,google_ads
5644,2024-03-02,US,facebook_ads
5645,2024-01-22,UK,tiktok_ads
5646,2024-02-21,FR,google_ads
5647,2024-02-21,ES,facebook_ads
5648,2024-02-05,PT,organic
5649,2024-03-13,ES,facebook_ads
5650,2024-01-19,ES,google_ads
5651,2024-02-07,DE,google_ads
5652,2024-03-10,ES,google_ads
5653,2024-03-19,US,organic
5654,2024-02-26,DE,tiktok_ads
5655,2024-01-20,FR,google_ads
5656,2024-01-09,ES,tiktok_ads
5657,2024-02-01,US,facebook_ads
5658,2024-01-04,DE,organic
5659,2024-02-19,FR,tiktok_ads
5660,2024-03-22,PT,organic
5661,2024-01-05,PT,facebook_ads
5662,2024-01-20,DE,tiktok_ads
5663,2024-03-27,ES,google_ads
5664,2024-03-15,PT,google_ads
5665,2024-02-06,UK,google_ads
5666,2024-01-22,UK,google_ads
5667,2024-02-27,DE,organic
5668,2024-03-08,ES,tiktok_ads
5669,2024-02-13,UK,tiktok_ads
5670,2024-02-03,UK,google_ads
5671,2024-03-17,US,tiktok_ads
5672,2024-02-11,ES,facebook_ads
5673,2024-01-09,FR,tiktok_ads
5674,2024-01-07,UK,facebook_ads
5675,2024-03-08,FR,organic
5676,2024-01-19,DE,organic
5677,2024-01-31,ES,facebook_ads
5678,2024-02-04,US,google_ads
5679,2024-02-26,FR,facebook_ads
5680,2024-03-25,US,google_ads
5681,2024-03-01,PT,organic
5682,2024-01-31,US,google_ads
5683,2024-03-23,FR,tiktok_ads
5684,2024-02-22,US,facebook_ads
5685,2024-02-01,PT,google_ads
5686,2024-03-06,FR,tiktok_ads
5687,2024-02-28,FR,tiktok_ads
5688,2024-01-10,DE,facebook_ads
5689,2024-01-02,ES,organic
5690,2024-03-06,FR,tiktok_ads
5691,2024-02-29,ES,facebook_ads
5692,2024-03-28,ES,google_ads
5693,2024-01-17,DE,facebook_ads
5694,2024-01-16,ES,organic
5695,2024-01-16,ES,google_ads
5696,2024-02-15,DE,organic
5697,2024-02-08,UK,google_ads
5698,2024-01-31,DE,organic
5699,2024-03-28,PT,tiktok_ads
5700,2024-01-01,ES,google_ads
5701,2024-01-11,ES,facebook_ads
5702,2024-03-25,FR,facebook_ads
5703,2024-01-04,PT,google_ads
5704,2024-03-11,US,tiktok_ads
5705,2024-01-26,US,tiktok_ads
5706,2024-02-19,PT,facebook_ads
5707,2024-01-12,FR,facebook_ads
5708,2024-03-21,PT,tiktok_ads
5709,2024-03-15,US,organic
5710,2024-03-05,PT,google_ads
5711,2024-02-16,UK,organic
5712,2024-02-22,US,tiktok_ads
5713,2024-03-11,UK,organic
5714,2024-01-02,DE,facebook_ads
5715,2024-01-24,UK,organic
5716,2024-01-04,FR,google_ads
5717,2024-01-19,PT,facebook_ads
5718,2024-01-26,US,google_ads
5719,2024-03-15,UK,tiktok_ads
5720,2024-02-09,DE,tiktok_ads
5721,2024-02-19,DE,facebook_ads
5722,2024-02-12,US,tiktok_ads
5723,2024-03-15,ES,tiktok_ads
5724,2024-03-07,UK,tiktok_ads
5725,2024-01-12,ES,organic
5726,2024-03-07,UK,tiktok_ads
5727,2024-01-27,DE,organic
5728,2024-02-23,FR,organic
5729,2024-03-06,PT,google_ads
5730,2024-02-18,DE,google_ads
5731,2024-01-16,UK,tiktok_ads
5732,2024-01-02,UK,tiktok_ads
5733,2024-02-29,ES,google_ads
5734,2024-02-23,DE,tiktok_ads
5735,2024-01-30,FR,facebook_ads
5736,2024-03-24,FR,facebook_ads
5737,2024-02-07,ES,organic
5738,2024-01-28,UK,facebook_ads
5739,2024-01-25,UK,google_ads
5740,2024-01-10,ES,google_ads
5741,2024-02-29,PT,google_ads
5742,2024-02-11,PT,facebook_ads
5743,2024-02-09,ES,organic
5744,2024-03-17,US,organic
5745,2024-02-11,PT,google_ads
5746,2024-02-16,UK,tiktok_ads
5747,2024-02-06,ES,facebook_ads
5748,2024-03-20,ES,google_ads
5749,2024-01-22,US,tiktok_ads
5750,2024-02-26,US,tiktok_ads
5751,2024-03-24,US,tiktok_ads
5752,2024-01-27,US,facebook_ads
5753,2024-02-10,DE,organic
5754,2024-03-20,US,facebook_ads
5755,2024-02-03,US,organic
5756,2024-02-01,PT,organic
5757,2024-03-30,ES,organic
5758,2024-03-29,ES,google_ads
5759,2024-03-06,US,organic
5760,2024-01-12,DE,google_ads
5761,2024-02-09,UK,tiktok_ads
5762,2024-03-13,ES,tiktok_ads
5763,2024-03-16,US,facebook_ads
5764,2024-03-30,FR,facebook_ads
5765,2024-03-13,ES,google_ads
5766,2024-01-10,US,facebook_ads
5767,2024-02-17,DE,facebook_ads
5768,2024-01-20,US,tiktok_ads
5769,2024-02-08,FR,organic
5770,2024-02-29,US,facebook_ads
5771,2024-03-06,FR,facebook_ads
5772,2024-03-05,UK,google_ads
5773,2024-02-20,PT,google_ads
5774,2024-02-05,PT,facebook_ads
5775,2024-01-24,FR,organic
5776,2024-01-27,US,tiktok_ads
5777,2024-01-02,PT,facebook_ads
5778,2024-01-31,DE,google_ads
5779,2024-02-26,FR,facebook_ads
5780,2024-03-18,ES,google_ads
5781,2024-03-06,FR,tiktok_ads
5782,2024-01-29,PT,organic
5783,2024-01-15,US,facebook_ads
5784,2024-01-12,DE,organic
5785,2024-01-28,US,organic
5786,2024-03-24,US,google_ads
5787,2024-01-24,DE,organic
5788,2024-01-21,ES,tiktok_ads
5789,2024-01-10,PT,google_ads
5790,2024-03-18,ES,tiktok_ads
5791,2024-01-18,PT,facebook_ads
5792,2024-03-28,ES,organic
5793,2024-01-14,FR,tiktok_ads
5794,2024-02-03,FR,facebook_ads
5795,2024-02-27,PT,google_ads
5796,2024-03-16,FR,tiktok_ads
5797,2024-01-22,ES,google_ads
5798,2024-03-10,US,google_ads
5799,2024-02-05,UK,organic
5800,2024-02-14,PT,organic
5801,2024-02-05,PT,organic
5802,2024-01-22,DE,google_ads
5803,2024-03-18,FR,facebook_ads
5804,2024-03-20,UK,facebook_ads
5805,2024-03-01,DE,google_ads
5806,2024-02-25,FR,organic
5807,2024-03-29,US,facebook_ads
5808,2024-02-02,PT,facebook_ads
5809,2024-02-14,DE,google_ads
5810,2024-02-05,UK,google_ads
5811,2024-01-20,UK,tiktok_ads
5812,2024-01-18,PT,organic
5813,2024-02-07,UK,google_ads
5814,2024-03-07,UK,tiktok_ads
5815,2024-01-23,UK,google_ads
5816,2024-01-16,UK,tiktok_ads
5817,2024-02-28,PT,facebook_ads
5818,2024-03-09,ES,google_ads
5819,2024-03-08,UK,tiktok_ads
5820,2024-01-21,FR,organic
5821,2024-03-18,ES,facebook_ads
5822,2024-03-18,UK,tiktok_ads
5823,2024-03-10,PT,google_ads
5824,2024-01-12,US,google_ads
5825,2024-01-16,ES,tiktok_ads
5826,2024-03-21,PT,google_ads
5827,2024-03-27,FR,facebook_ads
5828,2024-01-14,US,tiktok_ads
5829,2024-03-01,US,organic
5830,2024-03-11,ES,facebook_ads
5831,2024-02-15,UK,tiktok_ads
5832,2024-02-01,PT,google_ads
5833,2024-01-15,FR,organic
5834,2024-02-13,ES,facebook_ads
5835,2024-01-17,ES,google_ads
5836,2024-02-10,US,google_ads
5837,2024-02-23,DE,organic
5838,2024-02-13,UK,organic
5839,2024-01-05,UK,google_ads
5840,2024-01-27,ES,google_ads
5841,2024-03-27,FR,facebook_ads
5842,2024-03-18,ES,tiktok_ads
5843,2024-03-19,DE,google_ads
5844,2024-02-12,UK,tiktok_ads
5845,2024-01-31,FR,facebook_ads
5846,2024-01-17,DE,tiktok_ads
5847,2024-03-23,UK,tiktok_ads
5848,2024-02-23,UK,facebook_ads
5849,2024-03-02,UK,organic
5850,2024-03-27,PT,organic
5851,2024-02-01,DE,organic
5852,2024-02-09,PT,tiktok_ads
5853,2024-01-13,DE,tiktok_ads
5854,2024-03-24,DE,organic
5855,2024-02-04,PT,facebook_ads
5856,2024-01-05,PT,tiktok_ads
5857,2024-03-13,ES,facebook_ads
5858,2024-01-29,PT,google_ads
5859,2024-03-10,UK,organic
5860,2024-01-25,DE,tiktok_ads
5861,2024-01-22,FR,facebook_ads
5862,2024-03-06,PT,organic
5863,2024-02-14,FR,tiktok_ads
5864,2024-03-09,US,facebook_ads
5865,2024-03-29,PT,google_ads
5866,2024-03-12,DE,organic
5867,2024-01-01,PT,facebook_ads
5868,2024-03-24,UK,facebook_ads
5869,2024-02-13,FR,organic
5870,2024-03-27,FR,tiktok_ads
5871,2024-03-15,ES,facebook_ads
5872,2024-02-08,US,facebook_ads
5873,2024-02-23,US,google_ads
5874,2024-03-28,ES,google_ads
5875,2024-03-15,DE,facebook_ads
5876,2024-01-29,FR,google_ads
5877,2024-02-23,PT,tiktok_ads
5878,2024-03-30,US,tiktok_ads
5879,2024-01-16,PT,facebook_ads
5880,2024-01-20,PT,organic
5881,2024-02-15,PT,tiktok_ads
5882,2024-03-07,PT,tiktok_ads
5883,2024-03-05,ES,google_ads
5884,2024-02-27,ES,facebook_ads
5885,2024-02-22,UK,organic
5886,2024-01-01,UK,google_ads
5887,2024-03-21,FR,tiktok_ads
5888,2024-03-06,DE,google_ads
5889,2024-01-29,US,organic
5890,2024-03-24,DE,organic
5891,2024-03-10,US,tiktok_ads
5892,2024-01-08,ES,google_ads
5893,2024-01-29,DE,google_ads
5894,2024-02-20,US,google_ads
5895,2024-02-02,PT,organic
5896,2024-01-03,US,tiktok_ads
5897,2024-02-29,DE,google_ads
5898,2024-02-04,PT,facebook_ads
5899,2024-03-09,UK,facebook_ads
5900,2024-03-16,FR,facebook_ads
5901,2024-03-24,ES,facebook_ads
5902,2024-01-20,US,organic
5903,2024-03-13,ES,tiktok_ads
5904,2024-02-08,PT,google_ads
5905,2024-01-04,ES,facebook_ads
5906,2024-01-19,ES,tiktok_ads
5907,2024-02-14,FR,tiktok_ads
5908,2024-02-12,FR,tiktok_ads
5909,2024-01-13,DE,google_ads
5910,2024-01-13,US,organic
5911,2024-02-29,PT,google_ads
5912,2024-02-26,FR,facebook_ads
5913,2024-03-26,PT,facebook_ads
5914,2024-02-21,FR,organic
5915,2024-02-22,US,facebook_ads
5916,2024-03-26,UK,organic
5917,2024-02-12,UK,tiktok_ads
5918,2024-03-23,DE,tiktok_ads
5919,2024-03-12,DE,facebook_ads
5920,2024-03-12,UK,tiktok_ads
5921,2024-02-11,UK,organic
5922,2024-03-30,US,facebook_ads
5923,2024-01-26,UK,facebook_ads
5924,2024-01-23,FR,tiktok_ads
5925,2024-02-12,US,facebook_ads
5926,2024-03-17,PT,tiktok_ads
5927,2024-01-28,DE,google_ads
5928,2024-01-09,FR,organic
5929,2024-01-20,PT,facebook_ads
5930,2024-02-25,US,organic
5931,2024-03-23,ES,google_ads
5932,2024-02-08,PT,organic
5933,2024-02-20,DE,google_ads
5934,2024-01-12,US,facebook_ads
5935,2024-03-19,ES,organic
5936,2024-02-24,UK,tiktok_ads
5937,2024-03-18,PT,facebook_ads
5938,2024-01-11,UK,organic
5939,2024-01-26,UK,tiktok_ads
5940,2024-02-11,ES,organic
5941,2024-01-27,FR,organic
5942,2024-01-11,US,tiktok_ads
5943,2024-02-07,PT,google_ads
5944,2024-02-12,UK,tiktok_ads
5945,2024-01-19,PT,facebook_ads
5946,2024-03-04,DE,google_ads
5947,2024-01-06,FR,tiktok_ads
5948,2024-02-15,DE,tiktok_ads
5949,2024-02-11,PT,tiktok_ads
5950,2024-03-05,UK,tiktok_ads
5951,2024-03-12,PT,tiktok_ads
5952,2024-02-28,US,organic
5953,2024-02-21,DE,tiktok_ads
5954,2024-02-16,FR,facebook_ads
5955,2024-01-07,UK,tiktok_ads
5956,2024-01-11,US,tiktok_ads
5957,2024-03-01,ES,organic
5958,2024-03-08,US,organic
5959,2024-01-25,FR,facebook_ads
5960,2024-01-12,FR,google_ads
5961,2024-01-26,US,organic
5962,2024-01-12,DE,google_ads
5963,2024-02-12,DE,google_ads
5964,2024-02-20,PT,google_ads
5965,2024-02-06,US,facebook_ads
5966,2024-02-15,UK,google_ads
5967,2024-02-22,FR,tiktok_ads
5968,2024-03-28,FR,organic
5969,2024-03-20,ES,organic
5970,2024-01-13,UK,google_ads
5971,2024-03-29,PT,organic
5972,2024-02-23,ES,organic
5973,2024-02-26,PT,tiktok_ads
5974,2024-01-04,FR,tiktok_ads
5975,2024-03-15,US,google_ads
5976,2024-02-18,PT,google_ads
5977,2024-01-07,FR,organic
5978,2024-01-11,FR,organic
5979,2024-02-23,PT,organic
5980,2024-03-27,PT,tiktok_ads
5981,2024-02-14,ES,tiktok_ads
5982,2024-01-23,UK,tiktok_ads
5983,2024-01-28,ES,organic
5984,2024-02-26,FR,tiktok_ads
5985,2024-01-26,FR,organic
5986,2024-01-25,UK,organic
5987,2024-02-23,ES,tiktok_ads
5988,2024-01-29,ES,google_ads
5989,2024-03-23,ES,tiktok_ads
5990,2024-02-05,UK,google_ads
5991,2024-01-14,FR,google_ads
5992,2024-03-18,FR,tiktok_ads
5993,2024-02-04,US,facebook_ads
5994,2024-01-30,DE,google_ads
5995,2024-01-17,US,facebook_ads
5996,2024-03-07,FR,tiktok_ads
5997,2024-03-20,US,organic
5998,2024-01-30,FR,google_ads
5999,2024-02-14,DE,facebook_ads
6000,2024-03-19,UK,facebook_ads
6001,2024-03-29,US,organic
6002,2024-02-20,UK,google_ads
6003,2024-02-16,DE,organic
6004,2024-02-22,ES,tiktok_ads
6005,2024-03-04,PT,google_ads
6006,2024-02-07,PT,facebook_ads
6007,2024-03-04,ES,facebook_ads
6008,2024-03-27,ES,tiktok_ads
6009,2024-03-29,US,tiktok_ads
6010,2024-01-07,US,google_ads
6011,2024-01-22,FR,tiktok_ads
6012,2024-03-21,UK,facebook_ads
6013,2024-03-22,PT,tiktok_ads
6014,2024-02-10,US,tiktok_ads
6015,2024-03-14,ES,google_ads
6016,2024-01-10,US,facebook_ads
6017,2024-02-26,PT,tiktok_ads
6018,2024-01-07,FR,tiktok_ads
6019,2024-02-19,UK,facebook_ads
6020,2024-02-21,FR,facebook_ads
6021,2024-02-02,US,google_ads
6022,2024-01-01,FR,facebook_ads
6023,2024-02-22,FR,tiktok_ads
6024,2024-02-29,DE,google_ads
6025,2024-02-03,US,google_ads
6026,2024-01-04,ES,google_ads
6027,2024-01-17,PT,organic
6028,2024-01-04,DE,google_ads
6029,2024-02-12,FR,organic
6030,2024-03-30,FR,facebook_ads
6031,2024-01-04,PT,tiktok_ads
6032,2024-01-01,PT,facebook_ads
6033,2024-03-11,PT,facebook_ads
6034,2024-02-19,ES,tiktok_ads
6035,2024-03-13,US,facebook_ads
6036,2024-03-01,US,google_ads
6037,2024-02-04,UK,tiktok_ads
6038,2024-01-08,DE,google_ads
6039,2024-01-24,PT,tiktok_ads
6040,2024-03-23,FR,facebook_ads
6041,2024-02-05,DE,tiktok_ads
6042,2024-02-19,US,tiktok_ads
6043,2024-02-12,ES,google_ads
6044,2024-01-27,US,organic
6045,2024-02-01,DE,facebook_ads
6046,2024-03-18,DE,facebook_ads
6047,2024-01-18,PT,google_ads
6048,2024-01-28,US,google_ads
6049,2024-01-29,US,tiktok_ads
6050,2024-01-16,PT,tiktok_ads
6051,2024-02-16,US,google_ads
6052,2024-02-28,ES,organic
6053,2024-01-31,PT,google_ads
6054,2024-01-04,US,google_ads
6055,2024-02-06,DE,organic
6056,2024-01-17,FR,google_ads
6057,2024-02-08,US,organic
6058,2024-02-17,ES,organic
6059,2024-02-15,FR,facebook_ads
6060,2024-03-30,UK,facebook_ads
6061,2024-02-17,DE,facebook_ads
6062,2024-02-08,UK,organic
6063,2024-01-04,ES,google_ads
6064,2024-01-30,FR,organic
6065,2024-01-30,FR,organic
6066,2024-01-22,DE,google_ads
6067,2024-03-15,PT,google_ads
6068,2024-03-06,PT,organic
6069,2024-01-12,FR,facebook_ads
6070,2024-02-05,US,organic
6071,2024-01-18,DE,google_ads
6072,2024-03-30,ES,tiktok_ads
6073,2024-02-22,ES,facebook_ads
6074,2024-03-11,US,facebook_ads
6075,2024-01-01,PT,facebook_ads
6076,2024-02-27,DE,organic
6077,2024-03-30,US,organic
6078,2024-03-27,FR,facebook_ads
6079,2024-03-30,PT,tiktok_ads
6080,2024-01-06,DE,facebook_ads
6081,2024-03-10,PT,facebook_ads
6082,2024-02-13,FR,tiktok_ads
6083,2024-03-12,US,facebook_ads
6084,2024-01-24,ES,facebook_ads
6085,2024-03-26,ES,google_ads
6086,2024-01-19,ES,tiktok_ads
6087,2024-01-18,US,organic
6088,2024-01-30,ES,facebook_ads
6089,2024-02-11,UK,tiktok_ads
6090,2024-02-02,UK,google_ads
6091,2024-03-14,DE,tiktok_ads
6092,2024-01-12,DE,google_ads
6093,2024-01-27,UK,facebook_ads
6094,2024-02-08,US,facebook_ads
6095,2024-01-09,FR,facebook_ads
6096,2024-01-21,FR,tiktok_ads
6097,2024-03-16,UK,google_ads
6098,2024-01-29,ES,facebook_ads
6099,2024-02-02,UK,facebook_ads
6100,2024-03-02,FR,google_ads
6101,2024-01-15,PT,facebook_ads
6102,2024-01-02,PT,facebook_ads
6103,2024-02-21,UK,tiktok_ads
6104,2024-02-13,DE,google_ads
6105,2024-02-23,PT,google_ads
6106,2024-01-18,DE,organic
6107,2024-01-03,ES,tiktok_ads
6108,2024-01-07,ES,tiktok_ads
6109,2024-02-12,ES,tiktok_ads
6110,2024-03-22,PT,organic
6111,2024-02-07,ES,facebook_ads
6112,2024-02-06,DE,google_ads
6113,2024-02-27,UK,organic
6114,2024-02-02,US,facebook_ads
6115,2024-02-28,ES,tiktok_ads
6116,2024-01-11,PT,google_ads
6117,2024-03-08,ES,tiktok_ads
6118,2024-03-22,DE,organic
6119,2024-03-08,UK,facebook_ads
6120,2024-03-28,PT,facebook_ads
6121,2024-01-22,FR,organic
6122,2024-03-06,UK,organic
6123,2024-02-13,US,google_ads
6124,2024-01-06,DE,organic
6125,2024-02-11,FR,tiktok_ads
6126,2024-01-25,FR,organic
6127,2024-02-26,US,google_ads
6128,2024-03-25,US,tiktok_ads
6129,2024-02-24,DE,organic
6130,2024-01-16,ES,facebook_ads
6131,2024-01-14,UK,google_ads
6132,2024-02-08,UK,organic
6133,2024-01-28,US,organic
6134,2024-02-20,ES,google_ads
6135,2024-02-18,FR,google_ads
6136,2024-01-09,DE,organic
6137,2024-02-27,DE,organic
6138,2024-02-14,ES,google_ads
6139,2024-01-22,ES,organic
6140,2024-02-01,UK,facebook_ads
6141,2024-03-09,FR,facebook_ads
6142,2024-03-27,DE,organic
6143,2024-03-09,ES,google_ads
6144,2024-02-11,UK,google_ads
6145,2024-02-22,ES,facebook_ads
6146,2024-02-28,UK,google_ads
6147,2024-03-14,UK,google_ads
6148,2024-02-08,DE,google_ads
6149,2024-01-15,FR,organic
6150,2024-03-11,PT,tiktok_ads
6151,2024-01-29,PT,facebook_ads
6152,2024-01-03,UK,organic
6153,2024-03-23,UK,google_ads
6154,2024-01-10,UK,facebook_ads
6155,2024-01-29,PT,organic
6156,2024-03-19,FR,organic
6157,2024-02-04,FR,organic
6158,2024-01-06,ES,organic
6159,2024-01-12,FR,tiktok_ads
6160,2024-02-07,FR,google_ads
6161,2024-03-17,PT,organic
6162,2024-01-19,UK,tiktok_ads
6163,2024-03-07,DE,organic
6164,2024-01-08,ES,tiktok_ads
6165,2024-01-08,DE,tiktok_ads
6166,2024-03-24,ES,google_ads
6167,2024-02-16,PT,google_ads
6168,2024-01-04,FR,facebook_ads
6169,2024-02-20,DE,organic
6170,2024-03-25,US,tiktok_ads
6171,2024-03-07,DE,organic
6172,2024-02-14,ES,facebook_ads
6173,2024-01-08,UK,tiktok_ads
6174,2024-03-27,ES,tiktok_ads
6175,2024-01-16,US,google_ads
6176,2024-03-17,FR,organic
6177,2024-03-07,UK,organic
6178,2024-01-09,PT,facebook_ads
6179,2024-02-29,PT,tiktok_ads
6180,2024-03-18,DE,google_ads
6181,2024-03-17,ES,facebook_ads
6182,2024-03-11,ES,google_ads
6183,2024-01-15,PT,facebook_ads
6184,2024-03-11,ES,google_ads
6185,2024-02-10,US,organic
6186,2024-01-22,UK,tiktok_ads
6187,2024-01-24,FR,google_ads
6188,2024-02-13,ES,organic
6189,2024-01-01,US,organic
6190,2024-01-10,UK,google_ads
6191,2024-03-20,UK,tiktok_ads
6192,2024-03-12,DE,facebook_ads
6193,2024-02-25,DE,google_ads
6194,2024-03-29,FR,google_ads
6195,2024-02-19,UK,google_ads
6196,2024-01-12,DE,facebook_ads
6197,2024-03-29,FR,google_ads
6198,2024-03-21,ES,google_ads
6199,2024-02-29,FR,facebook_ads
6200,2024-01-26,ES,google_ads
6201,2024-03-18,ES,facebook_ads
6202,2024-02-10,PT,facebook_ads
6203,2024-02-05,ES,google_ads
6204,2024-01-23,PT,google_ads
6205,2024-02-12,US,organic
6206,2024-01-06,PT,google_ads
6207,2024-03-09,UK,tiktok_ads
6208,2024-02-12,ES,tiktok_ads
6209,2024-01-25,UK,google_ads
6210,2024-01-18,FR,tiktok_ads
6211,2024-03-02,ES,organic
6212,2024-01-13,DE,tiktok_ads
6213,2024-02-12,DE,google_ads
6214,2024-03-18,FR,tiktok_ads
6215,2024-01-28,PT,google_ads
6216,2024-01-18,FR,organic
6217,2024-02-28,US,google_ads
6218,2024-02-29,ES,tiktok_ads
6219,2024-03-03,PT,tiktok_ads
6220,2024-02-26,UK,organic
6221,2024-02-20,DE,facebook_ads
6222,2024-02-25,PT,organic
6223,2024-01-27,PT,organic
6224,2024-02-01,PT,organic
6225,2024-01-09,DE,tiktok_ads
6226,2024-03-24,US,facebook_ads
6227,2024-03-08,US,google_ads
6228,2024-02-15,DE,organic
6229,2024-03-07,US,organic
6230,2024-01-26,ES,facebook_ads
6231,2024-01-08,US,facebook_ads
6232,2024-01-06,DE,tiktok_ads
6233,2024-03-20,PT,organic
6234,2024-01-24,FR,tiktok_ads
6235,2024-02-17,ES,organic
6236,2024-02-14,ES,tiktok_ads
6237,2024-01-13,US,google_ads
6238,2024-03-09,US,tiktok_ads
6239,2024-01-25,US,tiktok_ads
6240,2024-01-20,FR,google_ads
6241,2024-03-22,FR,facebook_ads
6242,2024-03-22,DE,organic
6243,2024-03-06,PT,tiktok_ads
6244,2024-03-14,PT,tiktok_ads
6245,2024-02-14,PT,google_ads
6246,2024-02-16,DE,facebook_ads
6247,2024-03-03,UK,google_ads
6248,2024-03-16,DE,facebook_ads
6249,2024-03-17,ES,tiktok_ads
6250,2024-02-24,ES,tiktok_ads
6251,2024-03-15,UK,facebook_ads
6252,2024-01-19,UK,google_ads
6253,2024-02-04,FR,google_ads
6254,2024-02-22,ES,tiktok_ads
6255,2024-01-26,UK,tiktok_ads
6256,2024-01-14,US,tiktok_ads
6257,2024-02-14,US,facebook_ads
6258,2024-02-13,DE,facebook_ads
6259,2024-03-28,PT,organic
6260,2024-03-05,DE,google_ads
6261,2024-02-20,UK,facebook_ads
6262,2024-02-12,DE,organic
6263,2024-03-26,ES,google_ads
6264,2024-01-23,US,organic
6265,2024-02-25,DE,facebook_ads
6266,2024-01-19,US,organic
6267,2024-03-22,FR,facebook_ads
6268,2024-03-16,DE,google_ads
6269,2024-02-24,PT,google_ads
6270,2024-02-29,PT,google_ads
6271,2024-02-28,ES,organic
6272,2024-02-02,ES,google_ads
6273,2024-01-19,UK,facebook_ads
6274,2024-01-28,PT,google_ads
6275,2024-02-21,US,organic
6276,2024-02-18,FR,google_ads
6277,2024-02-06,US,tiktok_ads
6278,2024-01-26,UK,organic
6279,2024-02-09,FR,organic
6280,2024-03-20,US,organic
6281,2024-02-07,DE,facebook_ads
6282,2024-03-17,PT,organic
6283,2024-03-27,FR,organic
6284,2024-02-23,FR,organic
6285,2024-01-22,PT,organic
6286,2024-01-16,FR,facebook_ads
6287,2024-01-28,PT,facebook_ads
6288,2024-02-04,DE,google_ads
6289,2024-02-29,FR,tiktok_ads
6290,2024-02-14,US,google_ads
6291,2024-02-15,US,facebook_ads
6292,2024-03-12,US,google_ads
6293,2024-02-24,UK,google_ads
6294,2024-03-26,UK,facebook_ads
6295,2024-03-25,PT,google_ads
6296,2024-01-26,US,organic
6297,2024-03-25,US,facebook_ads
6298,2024-01-25,ES,google_ads
6299,2024-03-05,PT,organic
6300,2024-01-06,UK,google_ads
6301,2024-01-23,FR,organic
6302,2024-03-04,FR,facebook_ads
6303,2024-03-27,UK,facebook_ads
6304,2024-02-12,ES,facebook_ads
6305,2024-01-23,UK,tiktok_ads
6306,2024-01-30,FR,google_ads
6307,2024-03-17,DE,tiktok_ads
6308,2024-01-18,PT,tiktok_ads
6309,2024-03-27,ES,facebook_ads
6310,2024-03-19,FR,tiktok_ads
6311,2024-01-21,UK,tiktok_ads
6312,2024-02-26,US,facebook_ads
6313,2024-01-23,ES,tiktok_ads
6314,2024-02-14,PT,google_ads
6315,2024-02-13,FR,tiktok_ads
6316,2024-03-22,DE,tiktok_ads
6317,2024-03-28,PT,facebook_ads
6318,2024-02-16,DE,facebook_ads
6319,2024-02-09,UK,google_ads
6320,2024-02-20,ES,facebook_ads
6321,2024-02-11,US,tiktok_ads
